id,type,english,latin,german,region,system,parent_id,course_tags,key_features,clinical_notes,details_json,muscle_categories,muscle_parts,muscle_origin,muscle_insertion,muscle_innervation,muscle_blood_supply,muscle_actions,oral_exam_prompts,common_confusions,review_status
muscle_longus_capitis,muscle,Longus capitis muscle,Musculus longus capitis,langer Kopfmuskel,neck,muscular,,,Flexes head and upper cervical spine,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Deep anterior cervical muscles"",""de"":""Tiefe vordere Halsmuskeln""}}],""parts"":[],""origin"":[""Transverse processes of C3-C6 vertebrae""],""insertion"":[""Basilar part of occipital bone""],""innervation"":[""Cervical spinal nerves (C1-C3)""],""blood_supply"":[""Ascending pharyngeal artery""],""actions"":[""Flexes head and upper cervical spine""]}}",Muscles of the Neck / Deep anterior cervical muscles,,Transverse processes of C3-C6 vertebrae,Basilar part of occipital bone,Cervical spinal nerves (C1-C3),Ascending pharyngeal artery,Flexes head and upper cervical spine,,,seed_needs_review
muscle_rectus_anterior_capitis,muscle,Rectus anterior capitis muscle,Musculus rectus anterior capitis,vorderer gerader Kopfmuskel,neck,muscular,,,Flexes head at atlanto-occipital joint,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Suboccipital / prevertebral muscles"",""de"":""Subokzipitale / prävertebrale Muskeln""}}],""parts"":[],""origin"":[""Lateral mass of atlas (C1)""],""insertion"":[""Basilar part of occipital bone""],""innervation"":[""Cervical spinal nerves (C1-C2)""],""blood_supply"":[""Vertebral artery""],""actions"":[""Flexes head at atlanto-occipital joint""]}}",Muscles of the Neck / Suboccipital / prevertebral muscles,,Lateral mass of atlas (C1),Basilar part of occipital bone,Cervical spinal nerves (C1-C2),Vertebral artery,Flexes head at atlanto-occipital joint,,,seed_needs_review
muscle_rectus_lateralis_capitis,muscle,Rectus lateralis capitis muscle,Musculus rectus lateralis capitis,seitlicher gerader Kopfmuskel,neck,muscular,,,Lateral flexion of head,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Suboccipital / prevertebral muscles"",""de"":""Subokzipitale / prävertebrale Muskeln""}}],""parts"":[],""origin"":[""Transverse process of atlas (C1)""],""insertion"":[""Jugular process of occipital bone""],""innervation"":[""Cervical spinal nerve (C1)""],""blood_supply"":[""Vertebral artery""],""actions"":[""Lateral flexion of head""]}}",Muscles of the Neck / Suboccipital / prevertebral muscles,,Transverse process of atlas (C1),Jugular process of occipital bone,Cervical spinal nerve (C1),Vertebral artery,Lateral flexion of head,,,seed_needs_review
muscle_scalenus_anterior,muscle,Anterior scalene muscle,Musculus scalenus anterior,vorderer Treppenmuskel,neck,muscular,,,Flexes neck and elevates first rib during inspiration,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Lateral cervical muscles (Scalene group)"",""de"":""Laterale Halsmuskeln (Skalenusgruppe)""}}],""parts"":[],""origin"":[""Anterior tubercles of transverse processes C3-C6""],""insertion"":[""Scalene tubercle of first rib""],""innervation"":[""Cervical spinal nerves (C4-C6)""],""blood_supply"":[""Ascending cervical artery""],""actions"":[""Flexes neck and elevates first rib during inspiration""]}}",Muscles of the Neck / Lateral cervical muscles (Scalene group),,Anterior tubercles of transverse processes C3-C6,Scalene tubercle of first rib,Cervical spinal nerves (C4-C6),Ascending cervical artery,Flexes neck and elevates first rib during inspiration,,,seed_needs_review
muscle_scalenus_medius,muscle,Middle scalene muscle,Musculus scalenus medius,mittlerer Treppenmuskel,neck,muscular,,,Elevates first rib and laterally flexes neck,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Lateral cervical muscles (Scalene group)"",""de"":""Laterale Halsmuskeln (Skalenusgruppe)""}}],""parts"":[],""origin"":[""Posterior tubercles of transverse processes C2-C7""],""insertion"":[""First rib""],""innervation"":[""Cervical spinal nerves (C3-C8)""],""blood_supply"":[""Ascending cervical artery""],""actions"":[""Elevates first rib and laterally flexes neck""]}}",Muscles of the Neck / Lateral cervical muscles (Scalene group),,Posterior tubercles of transverse processes C2-C7,First rib,Cervical spinal nerves (C3-C8),Ascending cervical artery,Elevates first rib and laterally flexes neck,,,seed_needs_review
muscle_scalenus_posterior,muscle,Posterior scalene muscle,Musculus scalenus posterior,hinterer Treppenmuskel,neck,muscular,,,Elevates second rib and laterally flexes neck,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Lateral cervical muscles (Scalene group)"",""de"":""Laterale Halsmuskeln (Skalenusgruppe)""}}],""parts"":[],""origin"":[""Posterior tubercles of transverse processes C4-C6""],""insertion"":[""Second rib""],""innervation"":[""Cervical spinal nerves (C6-C8)""],""blood_supply"":[""Ascending cervical artery""],""actions"":[""Elevates second rib and laterally flexes neck""]}}",Muscles of the Neck / Lateral cervical muscles (Scalene group),,Posterior tubercles of transverse processes C4-C6,Second rib,Cervical spinal nerves (C6-C8),Ascending cervical artery,Elevates second rib and laterally flexes neck,,,seed_needs_review
muscle_scalenus_minimus,muscle,Scalenus minimus muscle,Musculus scalenus minimus,kleinster Treppenmuskel,neck,muscular,,,Tenses cervical pleura and assists in elevation of first rib,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Lateral cervical muscles (Scalene group)"",""de"":""Laterale Halsmuskeln (Skalenusgruppe)""}}],""parts"":[],""origin"":[""Transverse process of C7 vertebra""],""insertion"":[""First rib and suprapleural membrane""],""innervation"":[""Cervical spinal nerves (C7-C8)""],""blood_supply"":[""Ascending cervical artery""],""actions"":[""Tenses cervical pleura and assists in elevation of first rib""]}}",Muscles of the Neck / Lateral cervical muscles (Scalene group),,Transverse process of C7 vertebra,First rib and suprapleural membrane,Cervical spinal nerves (C7-C8),Ascending cervical artery,Tenses cervical pleura and assists in elevation of first rib,,,seed_needs_review
muscle_sternocleidomastoideus,muscle,Sternocleidomastoid muscle,Musculus sternocleidomastoideus,Kopfwender,neck,muscular,,,Rotates head to opposite side and flexes neck,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Sternocleidomastoid muscle"",""de"":""Musculus sternocleidomastoideus""}}],""parts"":[""Caput claviculare, Caput sternale""],""origin"":[""Manubrium sterni and medial clavicle""],""insertion"":[""Mastoid process and superior nuchal line""],""innervation"":[""Accessory nerve (CN XI); cervical plexus (C2-C3)""],""blood_supply"":[""Occipital artery; superior thyroid artery""],""actions"":[""Rotates head to opposite side and flexes neck""]}}",Muscles of the Neck / Sternocleidomastoid muscle,"Caput claviculare, Caput sternale",Manubrium sterni and medial clavicle,Mastoid process and superior nuchal line,Accessory nerve (CN XI); cervical plexus (C2-C3),Occipital artery; superior thyroid artery,Rotates head to opposite side and flexes neck,,,seed_needs_review
muscle_digastricus,muscle,Digastric muscle,Musculus digastricus,zweibäuchiger Muskel,neck,muscular,,,Elevates hyoid and depresses mandible,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Suprahyoid muscles"",""de"":""Suprahyoidale Muskeln""}}],""parts"":[""Venter anterior, Venter posterior, Tendo intermedius""],""origin"":[""Mandible (anterior belly) and mastoid notch (posterior belly)""],""insertion"":[""Body and greater horn of hyoid bone via intermediate tendon""],""innervation"":[""Facial nerve (CN VII); mandibular nerve (V3)""],""blood_supply"":[""Facial artery, occipital artery""],""actions"":[""Elevates hyoid and depresses mandible""]}}",Muscles of the Neck / Suprahyoid muscles,"Venter anterior, Venter posterior, Tendo intermedius",Mandible (anterior belly) and mastoid notch (posterior belly),Body and greater horn of hyoid bone via intermediate tendon,Facial nerve (CN VII); mandibular nerve (V3),"Facial artery, occipital artery",Elevates hyoid and depresses mandible,,,seed_needs_review
muscle_stylohyoideus,muscle,Stylohyoid muscle,Musculus stylohyoideus,Griffelfortsatz-Zungenbein-Muskel,neck,muscular,,,Elevates and retracts hyoid bone,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Suprahyoid muscles"",""de"":""Suprahyoidale Muskeln""}}],""parts"":[],""origin"":[""Styloid process of temporal bone""],""insertion"":[""Body of hyoid bone""],""innervation"":[""Facial nerve (CN VII)""],""blood_supply"":[""Primary supply - Posterior auricular artery, Secondary supply - facial/occipital artery""],""actions"":[""Elevates and retracts hyoid bone""]}}",Muscles of the Neck / Suprahyoid muscles,,Styloid process of temporal bone,Body of hyoid bone,Facial nerve (CN VII),"Primary supply - Posterior auricular artery, Secondary supply - facial/occipital artery",Elevates and retracts hyoid bone,,,seed_needs_review
muscle_mylohyoideus,muscle,Mylohyoid muscle,Musculus mylohyoideus,Kiefer-Zungenbein-Muskel,neck,muscular,,,Elevates floor of mouth and hyoid,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Suprahyoid muscles"",""de"":""Suprahyoidale Muskeln""}}],""parts"":[],""origin"":[""Mylohyoid line of mandible""],""insertion"":[""Hyoid bone and median raphe""],""innervation"":[""Mandibular nerve (V3)""],""blood_supply"":[""Submental artery""],""actions"":[""Elevates floor of mouth and hyoid""]}}",Muscles of the Neck / Suprahyoid muscles,,Mylohyoid line of mandible,Hyoid bone and median raphe,Mandibular nerve (V3),Submental artery,Elevates floor of mouth and hyoid,,,seed_needs_review
muscle_geniohyoideus,muscle,Geniohyoid muscle,Musculus geniohyoideus,Kinn-Zungenbein-Muskel,neck,muscular,,,Pulls hyoid anteriorly and shortens floor of mouth,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Suprahyoid muscles"",""de"":""Suprahyoidale Muskeln""}}],""parts"":[],""origin"":[""Inferior mental spine of mandible""],""insertion"":[""Body of hyoid bone""],""innervation"":[""Hypoglossal nerve (CN XII via C1)""],""blood_supply"":[""Lingual artery""],""actions"":[""Pulls hyoid anteriorly and shortens floor of mouth""]}}",Muscles of the Neck / Suprahyoid muscles,,Inferior mental spine of mandible,Body of hyoid bone,Hypoglossal nerve (CN XII via C1),Lingual artery,Pulls hyoid anteriorly and shortens floor of mouth,,,seed_needs_review
muscle_sternohyoideus,muscle,Sternohyoid muscle,Musculus sternohyoideus,Brustbein-Zungenbein-Muskel,neck,muscular,,,Depresses hyoid bone,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Infrahyoid muscles"",""de"":""Infrahyoidale Muskeln""}}],""parts"":[],""origin"":[""Manubrium sterni and medial clavicle""],""insertion"":[""Body of hyoid bone""],""innervation"":[""Ansa cervicalis (C1-C3)""],""blood_supply"":[""Superior thyroid artery""],""actions"":[""Depresses hyoid bone""]}}",Muscles of the Neck / Infrahyoid muscles,,Manubrium sterni and medial clavicle,Body of hyoid bone,Ansa cervicalis (C1-C3),Superior thyroid artery,Depresses hyoid bone,,,seed_needs_review
muscle_omohyoideus,muscle,Omohyoid muscle,Musculus omohyoideus,Schulterblatt-Zungenbein-Muskel,neck,muscular,,,Depresses and stabilizes hyoid bone,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Infrahyoid muscles"",""de"":""Infrahyoidale Muskeln""}}],""parts"":[""Venter superior, Venter inferior, Tendo intermedius""],""origin"":[""Superior border of scapula""],""insertion"":[""Body of hyoid bone""],""innervation"":[""Ansa cervicalis (C1-C3)""],""blood_supply"":[""Superior thyroid artery; transverse cervical artery""],""actions"":[""Depresses and stabilizes hyoid bone""]}}",Muscles of the Neck / Infrahyoid muscles,"Venter superior, Venter inferior, Tendo intermedius",Superior border of scapula,Body of hyoid bone,Ansa cervicalis (C1-C3),Superior thyroid artery; transverse cervical artery,Depresses and stabilizes hyoid bone,,,seed_needs_review
muscle_sternothyreoideus,muscle,Sternothyroid muscle,Musculus sternothyreoideus,Brustbein-Schildknorpel-Muskel,neck,muscular,,,Depresses larynx,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Infrahyoid muscles"",""de"":""Infrahyoidale Muskeln""}}],""parts"":[],""origin"":[""Posterior surface of manubrium sterni and first costal cartilage""],""insertion"":[""Oblique line of thyroid cartilage""],""innervation"":[""Ansa cervicalis (C2-C3)""],""blood_supply"":[""Superior thyroid artery""],""actions"":[""Depresses larynx""]}}",Muscles of the Neck / Infrahyoid muscles,,Posterior surface of manubrium sterni and first costal cartilage,Oblique line of thyroid cartilage,Ansa cervicalis (C2-C3),Superior thyroid artery,Depresses larynx,,,seed_needs_review
muscle_thyreohyoideus,muscle,Thyrohyoid muscle,Musculus thyreohyoideus,Schildknorpel-Zungenbein-Muskel,neck,muscular,,,Depresses hyoid or elevates larynx,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Infrahyoid muscles"",""de"":""Infrahyoidale Muskeln""}}],""parts"":[],""origin"":[""Oblique line of thyroid cartilage""],""insertion"":[""Body and greater horn of hyoid bone""],""innervation"":[""Cervical spinal nerve C1 (via hypoglossal nerve)""],""blood_supply"":[""Superior thyroid artery""],""actions"":[""Depresses hyoid or elevates larynx""]}}",Muscles of the Neck / Infrahyoid muscles,,Oblique line of thyroid cartilage,Body and greater horn of hyoid bone,Cervical spinal nerve C1 (via hypoglossal nerve),Superior thyroid artery,Depresses hyoid or elevates larynx,,,seed_needs_review
muscle_levator_glandulae_thyreoideae,muscle,Levator glandulae thyreoideae muscle,Musculus levator glandulae thyreoideae,Schilddrüsenheber,neck,muscular,,,Elevates thyroid gland,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Neck"",""de"":""Nackenmuskeln""},""category"":{""en"":""Infrahyoid muscles"",""de"":""Infrahyoidale Muskeln""}}],""parts"":[],""origin"":[""Thyroid cartilage or hyoid bone""],""insertion"":[""Thyroid gland""],""innervation"":[""Ansa cervicalis (variable)""],""blood_supply"":[""Superior thyroid artery""],""actions"":[""Elevates thyroid gland""]}}",Muscles of the Neck / Infrahyoid muscles,,Thyroid cartilage or hyoid bone,Thyroid gland,Ansa cervicalis (variable),Superior thyroid artery,Elevates thyroid gland,,,seed_needs_review
muscle_cricothyroideus,muscle,Cricothyroid muscle,Musculus cricothyroideus,Ringknorpel-Schildknorpel-Muskel,neck,muscular,,,Tenses vocal cords,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Larynx"",""de"":""Kehlkopfmuskulatur""},""category"":{""en"":""Intrinsic laryngeal muscles"",""de"":""Innere Kehlkopfmuskeln""}}],""parts"":[],""origin"":[""Anterolateral cricoid cartilage""],""insertion"":[""Inferior margin of thyroid cartilage""],""innervation"":[""External branch of superior laryngeal nerve""],""blood_supply"":[""Superior laryngeal artery""],""actions"":[""Tenses vocal cords""]}}",Muscles of the Larynx / Intrinsic laryngeal muscles,,Anterolateral cricoid cartilage,Inferior margin of thyroid cartilage,External branch of superior laryngeal nerve,Superior laryngeal artery,Tenses vocal cords,,,seed_needs_review
muscle_cricoarytenoideus_posterior,muscle,Posterior cricoarytenoid muscle,Musculus cricoarytenoideus posterior,hinterer Ringknorpel-Stellknorpel-Muskel,neck,muscular,,,Abducts vocal cords,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Larynx"",""de"":""Kehlkopfmuskulatur""},""category"":{""en"":""Intrinsic laryngeal muscles"",""de"":""Innere Kehlkopfmuskeln""}}],""parts"":[],""origin"":[""Posterior cricoid lamina""],""insertion"":[""Muscular process of arytenoid cartilage""],""innervation"":[""Recurrent laryngeal nerve""],""blood_supply"":[""Inferior laryngeal artery""],""actions"":[""Abducts vocal cords""]}}",Muscles of the Larynx / Intrinsic laryngeal muscles,,Posterior cricoid lamina,Muscular process of arytenoid cartilage,Recurrent laryngeal nerve,Inferior laryngeal artery,Abducts vocal cords,,,seed_needs_review
muscle_cricoarytenoideus_lateralis,muscle,Lateral cricoarytenoid muscle,Musculus cricoarytenoideus lateralis,seitlicher Ringknorpel-Stellknorpel-Muskel,neck,muscular,,,Adducts vocal cords,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Larynx"",""de"":""Kehlkopfmuskulatur""},""category"":{""en"":""Intrinsic laryngeal muscles"",""de"":""Innere Kehlkopfmuskeln""}}],""parts"":[],""origin"":[""Upper border of cricoid cartilage""],""insertion"":[""Muscular process of arytenoid cartilage""],""innervation"":[""Recurrent laryngeal nerve""],""blood_supply"":[""Inferior laryngeal artery""],""actions"":[""Adducts vocal cords""]}}",Muscles of the Larynx / Intrinsic laryngeal muscles,,Upper border of cricoid cartilage,Muscular process of arytenoid cartilage,Recurrent laryngeal nerve,Inferior laryngeal artery,Adducts vocal cords,,,seed_needs_review
muscle_arytenoideus_transversus,muscle,Transverse arytenoid muscle,Musculus arytenoideus transversus,querer Stellknorpelmuskel,neck,muscular,,,Closes posterior rima glottidis,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Larynx"",""de"":""Kehlkopfmuskulatur""},""category"":{""en"":""Intrinsic laryngeal muscles"",""de"":""Innere Kehlkopfmuskeln""}}],""parts"":[],""origin"":[""Posterior surface of arytenoid cartilage""],""insertion"":[""Opposite arytenoid cartilage""],""innervation"":[""Recurrent laryngeal nerve""],""blood_supply"":[""Inferior laryngeal artery""],""actions"":[""Closes posterior rima glottidis""]}}",Muscles of the Larynx / Intrinsic laryngeal muscles,,Posterior surface of arytenoid cartilage,Opposite arytenoid cartilage,Recurrent laryngeal nerve,Inferior laryngeal artery,Closes posterior rima glottidis,,,seed_needs_review
muscle_arytenoideus_obliquus,muscle,Oblique arytenoid muscle,Musculus arytenoideus obliquus,schräger Stellknorpelmuskel,neck,muscular,,,Narrows laryngeal inlet,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Larynx"",""de"":""Kehlkopfmuskulatur""},""category"":{""en"":""Intrinsic laryngeal muscles"",""de"":""Innere Kehlkopfmuskeln""}}],""parts"":[],""origin"":[""Apex of arytenoid cartilage""],""insertion"":[""Aryepiglottic fold""],""innervation"":[""Recurrent laryngeal nerve""],""blood_supply"":[""Inferior laryngeal artery""],""actions"":[""Narrows laryngeal inlet""]}}",Muscles of the Larynx / Intrinsic laryngeal muscles,,Apex of arytenoid cartilage,Aryepiglottic fold,Recurrent laryngeal nerve,Inferior laryngeal artery,Narrows laryngeal inlet,,,seed_needs_review
muscle_thyroarytenoideus,muscle,Thyroarytenoid muscle,Musculus thyroarytenoideus,Schildknorpel-Stellknorpel-Muskel,neck,muscular,,,Relaxes vocal cords,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Larynx"",""de"":""Kehlkopfmuskulatur""},""category"":{""en"":""Intrinsic laryngeal muscles"",""de"":""Innere Kehlkopfmuskeln""}}],""parts"":[],""origin"":[""Inner surface of thyroid cartilage""],""insertion"":[""Arytenoid cartilage""],""innervation"":[""Recurrent laryngeal nerve""],""blood_supply"":[""Inferior laryngeal artery""],""actions"":[""Relaxes vocal cords""]}}",Muscles of the Larynx / Intrinsic laryngeal muscles,,Inner surface of thyroid cartilage,Arytenoid cartilage,Recurrent laryngeal nerve,Inferior laryngeal artery,Relaxes vocal cords,,,seed_needs_review
muscle_vocalis,muscle,Vocalis muscle,Musculus vocalis,Stimmbandmuskel,neck,muscular,,,Fine tension control of vocal cords,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Larynx"",""de"":""Kehlkopfmuskulatur""},""category"":{""en"":""Intrinsic laryngeal muscles"",""de"":""Innere Kehlkopfmuskeln""}}],""parts"":[],""origin"":[""Thyroid cartilage""],""insertion"":[""Vocal ligament""],""innervation"":[""Recurrent laryngeal nerve""],""blood_supply"":[""Inferior laryngeal artery""],""actions"":[""Fine tension control of vocal cords""]}}",Muscles of the Larynx / Intrinsic laryngeal muscles,,Thyroid cartilage,Vocal ligament,Recurrent laryngeal nerve,Inferior laryngeal artery,Fine tension control of vocal cords,,,seed_needs_review
muscle_constrictor_superior_pharyngis,muscle,Superior pharyngeal constrictor muscle,Musculus constrictor superior pharyngis,oberer Schlundschnürer,neck,muscular,,,Constriction of pharynx during swallowing,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Pharynx"",""de"":""Rachenmuskulatur""},""category"":{""en"":""Pharyngeal muscles"",""de"":""Pharynxmuskulatur""}}],""parts"":[""Pars pterygopharyngea, Pars buccopharyngea""],""origin"":[""Pterygoid hamulus and buccinator region""],""insertion"":[""Pharyngeal raphe""],""innervation"":[""Pharyngeal plexus (CN X)""],""blood_supply"":[""Ascending pharyngeal artery; facial artery""],""actions"":[""Constriction of pharynx during swallowing""]}}",Muscles of the Pharynx / Pharyngeal muscles,"Pars pterygopharyngea, Pars buccopharyngea",Pterygoid hamulus and buccinator region,Pharyngeal raphe,Pharyngeal plexus (CN X),Ascending pharyngeal artery; facial artery,Constriction of pharynx during swallowing,,,seed_needs_review
muscle_constrictor_medius_pharyngis,muscle,Middle pharyngeal constrictor muscle,Musculus constrictor medius pharyngis,mittlerer Schlundschnürer,neck,muscular,,,Constriction of pharynx during swallowing,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Pharynx"",""de"":""Rachenmuskulatur""},""category"":{""en"":""Pharyngeal muscles"",""de"":""Pharynxmuskulatur""}}],""parts"":[],""origin"":[""Greater and lesser horns of hyoid bone""],""insertion"":[""Pharyngeal raphe""],""innervation"":[""Pharyngeal plexus (CN X)""],""blood_supply"":[""Ascending pharyngeal artery""],""actions"":[""Constriction of pharynx during swallowing""]}}",Muscles of the Pharynx / Pharyngeal muscles,,Greater and lesser horns of hyoid bone,Pharyngeal raphe,Pharyngeal plexus (CN X),Ascending pharyngeal artery,Constriction of pharynx during swallowing,,,seed_needs_review
muscle_constrictor_inferior_pharyngis,muscle,Inferior pharyngeal constrictor muscle,Musculus constrictor inferior pharyngis,unterer Schlundschnürer,neck,muscular,,,Constriction of lower pharynx and regulation of esophageal entry,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Pharynx"",""de"":""Rachenmuskulatur""},""category"":{""en"":""Pharyngeal muscles"",""de"":""Pharynxmuskulatur""}}],""parts"":[""Pars thyropharyngea, Pars cricopharyngea""],""origin"":[""Thyroid and cricoid cartilages""],""insertion"":[""Pharyngeal raphe and esophagus""],""innervation"":[""Pharyngeal plexus (CN X)""],""blood_supply"":[""Ascending pharyngeal artery; inferior thyroid artery""],""actions"":[""Constriction of lower pharynx and regulation of esophageal entry""]}}",Muscles of the Pharynx / Pharyngeal muscles,"Pars thyropharyngea, Pars cricopharyngea",Thyroid and cricoid cartilages,Pharyngeal raphe and esophagus,Pharyngeal plexus (CN X),Ascending pharyngeal artery; inferior thyroid artery,Constriction of lower pharynx and regulation of esophageal entry,,,seed_needs_review
muscle_stylopharyngeus,muscle,Stylopharyngeus muscle,Musculus stylopharyngeus,Griffelfortsatz-Rachen-Muskel,neck,muscular,,,Elevates pharynx and larynx during swallowing,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Pharynx"",""de"":""Rachenmuskulatur""},""category"":{""en"":""Longitudinal pharyngeal muscles"",""de"":""Longitudinale Pharynxmuskeln""}}],""parts"":[],""origin"":[""Styloid process of temporal bone""],""insertion"":[""Pharyngeal wall and thyroid cartilage""],""innervation"":[""Glossopharyngeal nerve (CN IX)""],""blood_supply"":[""Ascending pharyngeal artery""],""actions"":[""Elevates pharynx and larynx during swallowing""]}}",Muscles of the Pharynx / Longitudinal pharyngeal muscles,,Styloid process of temporal bone,Pharyngeal wall and thyroid cartilage,Glossopharyngeal nerve (CN IX),Ascending pharyngeal artery,Elevates pharynx and larynx during swallowing,,,seed_needs_review
muscle_palatopharyngeus,muscle,Palatopharyngeus muscle,Musculus palatopharyngeus,Gaumen-Rachen-Muskel,neck; palate,muscular,,,Elevates pharynx and closes nasopharynx,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Pharynx"",""de"":""Rachenmuskulatur""},""category"":{""en"":""Longitudinal pharyngeal muscles"",""de"":""Longitudinale Pharynxmuskeln""}},{""region"":{""en"":""Muscles of the Soft Palate"",""de"":""Gaumenmuskulatur""},""category"":{""en"":""Palatal muscles"",""de"":""Gaumenmuskulatur""}}],""parts"":[""Fasciculus anterior, Fasciculus posterior""],""origin"":[""Palatine aponeurosis and hard palate"",""Palatine aponeurosis""],""insertion"":[""Pharyngeal wall and thyroid cartilage""],""innervation"":[""Pharyngeal plexus (CN X)""],""blood_supply"":[""Ascending palatine artery""],""actions"":[""Elevates pharynx and closes nasopharynx""]}}",Muscles of the Pharynx / Longitudinal pharyngeal muscles; Muscles of the Soft Palate / Palatal muscles,"Fasciculus anterior, Fasciculus posterior",Palatine aponeurosis and hard palate; Palatine aponeurosis,Pharyngeal wall and thyroid cartilage,Pharyngeal plexus (CN X),Ascending palatine artery,Elevates pharynx and closes nasopharynx,,,seed_needs_review
muscle_salpingopharyngeus,muscle,Salpingopharyngeus muscle,Musculus salpingopharyngeus,Tuben-Rachen-Muskel,neck,muscular,,,Elevates pharynx and opens auditory tube,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Pharynx"",""de"":""Rachenmuskulatur""},""category"":{""en"":""Longitudinal pharyngeal muscles"",""de"":""Longitudinale Pharynxmuskeln""}}],""parts"":[],""origin"":[""Cartilage of auditory tube""],""insertion"":[""Pharyngeal wall""],""innervation"":[""Pharyngeal plexus (CN X)""],""blood_supply"":[""Ascending pharyngeal artery""],""actions"":[""Elevates pharynx and opens auditory tube""]}}",Muscles of the Pharynx / Longitudinal pharyngeal muscles,,Cartilage of auditory tube,Pharyngeal wall,Pharyngeal plexus (CN X),Ascending pharyngeal artery,Elevates pharynx and opens auditory tube,,,seed_needs_review
muscle_levator_veli_palatini,muscle,Levator veli palatini muscle,Musculus levator veli palatini,Gaumensegelheber,palate,muscular,,,Elevates soft palate,,"{""muscle"":{""classifications"":[{""region"":{""en"":""Muscles of the Soft Palate"",""de"":""Gaumenmuskulatur""},""category"":{""en"":""Palatal muscles"",""de"":""Gaumenmuskulatur""}}],""parts"":[],""origin"":[""Petrous part of temporal bone and auditory tube cartilage""],""insertion"":[""Palatine aponeurosis""],""innervation"":[""Pharyngeal plexus (CN X)""],""blood_supply"":[""Ascending palatine artery; ascending pharyngeal artery""],""actions"":[""Elevates soft palate""]}}",Muscles of the Soft Palate / Palatal muscles,,Petrous part of temporal bone and auditory tube cartilage,Palatine aponeurosis,Pharyngeal plexus (CN X),Ascending palatine artery; ascending pharyngeal artery,Elevates soft palate,,,seed_needs_review
